3350	incorrect	There is 30 grams (20 grams plus 10 grams) in the right cup. The balance is tipped down on the ball side which means the ball weighs more than 30 grams. 40 grams is the only weight heavier than 30 grams.	Because I carried a ball before and it felt like to me it is 30 grams.
4128	incorrect	Water will always flow downhill (mountain to valley).	It flows in that direction because the mountain usually carries the water down the side of the mountain.
2394	correct	The salt crystals are squares with Xs on top.	They are squares with Xs in them.
4764	incorrect	The crystals are the same shape as the alum crystals.	It is the same crystals.
3084	incorrect	The solid dissolves (seems to disappear) and the liquid remains clear.	When you mix a solid and a liquid it is clear.
302	incorrect	The boat with 0 marbles is the standard in this experiment.	0 marbles.
2768	incorrect	Like poles repel and opposite poles attract.	The magnets are on the side when they repel each other.
2306	incorrect	No. Only one circuit can be complete at a time.	No because she need a wire and a switch.
3607	correct	The rubber band vibrates.	Because it vibrates.
326	incorrect	Greta and Andre have different sized hands.	It was not a standard unit of measurement.
4041	incorrect	The crystals were square with Xs on the surface.	We looked at a piece of paper and one of the pictures looked like the crystals.
4009	correct	As time increases, the speed of light stays the same (remains constant).	It tells me that the speed of light goes straight.
447	incorrect	Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).	As the water from the mountain comes and invades the place, it starts the canyon then it meanders around until it comes to another larger body of water and the delta is the end of the lake and beginning of the lake.
4483	incorrect	The root grows first so the root can take up water for the plant.	The root grows fruit because root always grows first.
1584	incorrect	The tree blocks the light from the Sun.	Because the tree is of front.
4579	incorrect	Both solutions are saturated (as indicated by the material on the bottom) so, even though one cup has more spoonfuls of sugar, both have the same (maximum) concentration.	Once a solution is saturated it is at its highest level of concentration.
4934	incorrect	When the string is longer, the pitch will be lower.	It will change by the pitch will be soft.
4383	incorrect	The shorter the string is, the more the string swings in 15 seconds.  The longer the string is, the less the string swings in 15 seconds.	It would make 30 swings in 15 seconds.
3387	correct	The embryo contains the tiny leaves and root of the plant.	It is the baby seed.
215	correct	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. Her box got the hottest so it had to be A. It had to be A because it was laying down and the sun could get in it more faster than David's.
3770	incorrect	Bubbling means a gas has formed. Gas is a new material. A new material indicates a reaction.	Because it bubbled and fizz.
